"대여일자","사용자코드","성별","연령대코드","신규가입자수"
"2017-03-14","회원-내국인","F","~10대","7"
"2017-03-14","회원-내국인","F","50대","11"
"2017-03-14","회원-내국인","F","40대","18"
"2017-03-14","회원-내국인","F","30대","31"
"2017-03-14","회원-내국인","F","20대","119"
"2017-03-13","회원-외국인관광객","M","30대","2"
"2017-03-13","회원-외국인관광객","M","20대","5"
"2017-03-13","회원-외국인관광객","F","~10대","1"
"2017-03-13","회원-외국인관광객","F","40대","1"
"2017-03-13","회원-외국인관광객","F","30대","1"
"2017-03-13","회원-외국인관광객","F","20대","5"
"2017-03-13","회원-내국인","M","~10대","7"
"2017-03-13","회원-내국인","M","70대~","2"
"2017-03-13","회원-내국인","M","60대","5"
"2017-03-13","회원-내국인","M","50대","9"
"2017-03-13","회원-내국인","M","40대","20"
"2017-03-13","회원-내국인","M","30대","58"
"2017-03-13","회원-내국인","M","20대","110"
"2017-03-13","회원-내국인","F","~10대","6"
"2017-03-13","회원-내국인","F","70대~","1"
"2017-03-13","회원-내국인","F","50대","4"
"2017-03-13","회원-내국인","F","40대","17"
"2017-03-13","회원-내국인","F","30대","48"
"2017-03-13","회원-내국인","F","20대","129"
"2017-03-12","회원-외국인관광객","M","20대","5"
"2017-03-12","회원-외국인관광객","F","~10대","1"
"2017-03-12","회원-외국인관광객","F","40대","1"
"2017-03-12","회원-외국인관광객","F","30대","1"
"2017-03-12","회원-외국인관광객","F","20대","5"
"2017-03-12","회원-내국인","M","~10대","22"
"2017-03-12","회원-내국인","M","60대","3"
"2017-03-12","회원-내국인","M","50대","13"
"2017-03-12","회원-내국인","M","40대","66"
"2017-03-12","회원-내국인","M","30대","91"
"2017-03-12","회원-내국인","M","20대","184"
"2017-03-12","회원-내국인","F","~10대","28"
"2017-03-12","회원-내국인","F","50대","19"
"2017-03-12","회원-내국인","F","40대","28"
"2017-03-12","회원-내국인","F","30대","62"
"2017-03-12","회원-내국인","F","20대","248"
"2017-03-11","회원-외국인관광객","M","40대","3"
"2017-03-11","회원-외국인관광객","M","30대","2"
"2017-03-11","회원-외국인관광객","M","20대","2"
"2017-03-11","회원-외국인관광객","F","30대","3"
"2017-03-11","회원-외국인관광객","F","20대","7"
"2017-03-11","회원-내국인","M","~10대","20"
"2017-03-11","회원-내국인","M","70대~","2"
"2017-03-11","회원-내국인","M","60대","6"
"2017-03-11","회원-내국인","M","50대","14"
"2017-03-11","회원-내국인","M","40대","63"
"2017-03-11","회원-내국인","M","30대","144"
"2017-03-11","회원-내국인","M","20대","324"
"2017-03-11","회원-내국인","F","~10대","33"
"2017-03-11","회원-내국인","F","60대","3"
"2017-03-11","회원-내국인","F","50대","12"
"2017-03-11","회원-내국인","F","40대","47"
"2017-03-11","회원-내국인","F","30대","90"
"2017-03-11","회원-내국인","F","20대","372"
"2017-03-10","회원-외국인관광객","M","30대","1"
"2017-03-10","회원-외국인관광객","F","~10대","1"
"2017-03-10","회원-외국인관광객","F","40대","1"
"2017-03-10","회원-외국인관광객","F","30대","3"
"2017-03-10","회원-외국인관광객","F","20대","1"
"2017-03-10","회원-내국인","M","~10대","5"
"2017-03-10","회원-내국인","M","70대~","1"
"2017-03-10","회원-내국인","M","60대","1"
"2017-03-10","회원-내국인","M","50대","4"
"2017-03-10","회원-내국인","M","40대","22"
"2017-03-10","회원-내국인","M","30대","36"
"2017-03-10","회원-내국인","M","20대","94"
"2017-03-10","회원-내국인","F","~10대","10"
"2017-03-10","회원-내국인","F","70대~","1"
"2017-03-10","회원-내국인","F","50대","1"
"2017-03-10","회원-내국인","F","40대","12"
"2017-03-10","회원-내국인","F","30대","34"
"2017-03-10","회원-내국인","F","20대","137"
"2017-03-09","회원-외국인관광객","M","30대","1"
"2017-03-09","회원-외국인관광객","M","20대","1"
"2017-03-09","회원-외국인관광객","F","30대","2"
"2017-03-09","회원-외국인관광객","F","20대","4"
"2017-03-09","회원-내국인","M","~10대","1"
"2017-03-09","회원-내국인","M","70대~","1"
"2017-03-09","회원-내국인","M","60대","2"
"2017-03-09","회원-내국인","M","50대","6"
"2017-03-09","회원-내국인","M","40대","21"
"2017-03-09","회원-내국인","M","30대","50"
"2017-03-09","회원-내국인","M","20대","49"
"2017-03-09","회원-내국인","F","~10대","4"
"2017-03-09","회원-내국인","F","50대","5"
"2017-03-09","회원-내국인","F","40대","10"
"2017-03-09","회원-내국인","F","30대","36"
"2017-03-09","회원-내국인","F","20대","75"
"2017-03-08","회원-외국인관광객","M","70대~","1"
"2017-03-08","회원-외국인관광객","M","40대","1"
"2017-03-08","회원-외국인관광객","M","30대","1"
"2017-03-08","회원-외국인관광객","M","20대","1"
"2017-03-08","회원-외국인관광객","F","40대","2"
"2017-03-08","회원-외국인관광객","F","30대","3"
"2017-03-08","회원-외국인관광객","F","20대","1"
"2017-03-08","회원-내국인","M","~10대","3"
"2017-03-08","회원-내국인","M","50대","10"
"2017-03-08","회원-내국인","M","40대","18"
"2017-03-08","회원-내국인","M","30대","18"
"2017-03-08","회원-내국인","M","20대","24"
"2017-03-08","회원-내국인","F","~10대","4"
"2017-03-08","회원-내국인","F","70대~","1"
"2017-03-08","회원-내국인","F","50대","1"
"2017-03-08","회원-내국인","F","40대","8"
"2017-03-08","회원-내국인","F","30대","27"
"2017-03-08","회원-내국인","F","20대","45"
"2017-03-07","회원-외국인관광객","M","40대","1"
"2017-03-07","회원-외국인관광객","F","40대","2"
"2017-03-07","회원-외국인관광객","F","30대","2"
"2017-03-07","회원-외국인관광객","F","20대","1"
"2017-03-07","회원-내국인","M","~10대","1"
"2017-03-07","회원-내국인","M","60대","4"
"2017-03-07","회원-내국인","M","50대","9"
"2017-03-07","회원-내국인","M","40대","25"
"2017-03-07","회원-내국인","M","30대","23"
"2017-03-07","회원-내국인","M","20대","45"
"2017-03-07","회원-내국인","F","~10대","2"
"2017-03-07","회원-내국인","F","60대","4"
"2017-03-07","회원-내국인","F","50대","5"
"2017-03-07","회원-내국인","F","40대","9"
"2017-03-07","회원-내국인","F","30대","18"
"2017-03-07","회원-내국인","F","20대","54"
"2017-03-06","회원-외국인관광객","M","40대","1"
"2017-03-06","회원-외국인관광객","M","30대","2"
"2017-03-06","회원-외국인관광객","M","20대","1"
"2017-03-06","회원-외국인관광객","F","40대","1"
"2017-03-06","회원-외국인관광객","F","20대","3"
"2017-03-06","회원-내국인","M","~10대","5"
"2017-03-06","회원-내국인","M","60대","2"
"2017-03-06","회원-내국인","M","50대","2"
"2017-03-06","회원-내국인","M","40대","20"
"2017-03-06","회원-내국인","M","30대","27"
"2017-03-06","회원-내국인","M","20대","50"
"2017-03-06","회원-내국인","F","~10대","5"
"2017-03-06","회원-내국인","F","50대","7"
"2017-03-06","회원-내국인","F","40대","9"
"2017-03-06","회원-내국인","F","30대","30"
"2017-03-06","회원-내국인","F","20대","54"
"2017-03-05","회원-외국인관광객","M","60대","1"
"2017-03-05","회원-외국인관광객","M","50대","1"
"2017-03-05","회원-외국인관광객","M","40대","1"
"2017-03-05","회원-외국인관광객","M","30대","4"
"2017-03-05","회원-외국인관광객","M","20대","7"
"2017-03-05","회원-외국인관광객","F","60대","1"
"2017-03-05","회원-외국인관광객","F","40대","1"
"2017-03-05","회원-외국인관광객","F","30대","1"
"2017-03-05","회원-외국인관광객","F","20대","6"
"2017-03-05","회원-내국인","M","~10대","9"
"2017-03-05","회원-내국인","M","70대~","1"
"2017-03-05","회원-내국인","M","50대","6"
"2017-03-05","회원-내국인","M","40대","65"
"2017-03-05","회원-내국인","M","30대","89"
"2017-03-05","회원-내국인","M","20대","144"
"2017-03-05","회원-내국인","F","~10대","18"
"2017-03-05","회원-내국인","F","70대~","3"
"2017-03-05","회원-내국인","F","60대","2"
"2017-03-05","회원-내국인","F","50대","11"
"2017-03-05","회원-내국인","F","40대","42"
"2017-03-05","회원-내국인","F","30대","61"
"2017-03-05","회원-내국인","F","20대","188"
"2017-03-04","회원-외국인관광객","M","40대","1"
"2017-03-04","회원-외국인관광객","M","30대","2"
"2017-03-04","회원-외국인관광객","M","20대","3"
"2017-03-04","회원-외국인관광객","F","40대","1"
"2017-03-04","회원-외국인관광객","F","30대","1"
"2017-03-04","회원-외국인관광객","F","20대","8"
"2017-03-04","회원-내국인","M","~10대","19"
"2017-03-04","회원-내국인","M","60대","4"
"2017-03-04","회원-내국인","M","50대","19"
"2017-03-04","회원-내국인","M","40대","74"
"2017-03-04","회원-내국인","M","30대","113"
"2017-03-04","회원-내국인","M","20대","241"
"2017-03-04","회원-내국인","F","~10대","37"
"2017-03-04","회원-내국인","F","70대~","1"
"2017-03-04","회원-내국인","F","60대","3"
"2017-03-04","회원-내국인","F","50대","15"
"2017-03-04","회원-내국인","F","40대","53"
"2017-03-04","회원-내국인","F","30대","74"
"2017-03-04","회원-내국인","F","20대","275"
"2017-03-03","회원-외국인관광객","M","50대","2"
"2017-03-03","회원-외국인관광객","M","40대","1"
"2017-03-03","회원-외국인관광객","M","30대","2"
"2017-03-03","회원-외국인관광객","M","20대","4"
"2017-03-03","회원-외국인관광객","F","60대","1"
"2017-03-03","회원-외국인관광객","F","50대","1"
"2017-03-03","회원-외국인관광객","F","30대","2"
"2017-03-03","회원-외국인관광객","F","20대","5"
"2017-03-03","회원-내국인","M","~10대","7"
"2017-03-03","회원-내국인","M","70대~","1"
"2017-03-03","회원-내국인","M","50대","7"
"2017-03-03","회원-내국인","M","40대","20"
"2017-03-03","회원-내국인","M","30대","42"
"2017-03-03","회원-내국인","M","20대","91"
"2017-03-03","회원-내국인","F","~10대","15"
"2017-03-03","회원-내국인","F","60대","1"
"2017-03-03","회원-내국인","F","50대","3"
"2017-03-03","회원-내국인","F","40대","11"
"2017-03-03","회원-내국인","F","30대","24"
"2017-03-03","회원-내국인","F","20대","118"
"2017-03-02","회원-외국인관광객","M","30대","1"
"2017-03-02","회원-외국인관광객","M","20대","1"
"2017-03-02","회원-외국인관광객","F","30대","3"
"2017-03-02","회원-외국인관광객","F","20대","2"
"2017-03-02","회원-내국인","M","~10대","9"
"2017-03-02","회원-내국인","M","60대","2"
"2017-03-02","회원-내국인","M","50대","3"
"2017-03-02","회원-내국인","M","40대","26"
"2017-03-02","회원-내국인","M","30대","31"
"2017-03-02","회원-내국인","M","20대","59"
"2017-03-02","회원-내국인","F","~10대","8"
"2017-03-02","회원-내국인","F","50대","2"
"2017-03-02","회원-내국인","F","40대","10"
"2017-03-02","회원-내국인","F","30대","19"
"2017-03-02","회원-내국인","F","20대","89"
"2017-03-01","회원-외국인관광객","M","~10대","1"
"2017-03-01","회원-외국인관광객","M","30대","1"
"2017-03-01","회원-외국인관광객","M","20대","2"
"2017-03-01","회원-외국인관광객","F","20대","4"
"2017-03-01","회원-내국인","M","~10대","10"
"2017-03-01","회원-내국인","M","60대","4"
"2017-03-01","회원-내국인","M","50대","12"
"2017-03-01","회원-내국인","M","40대","46"
"2017-03-01","회원-내국인","M","30대","75"
"2017-03-01","회원-내국인","M","20대","108"
"2017-03-01","회원-내국인","F","~10대","16"
"2017-03-01","회원-내국인","F","70대~","1"
"2017-03-01","회원-내국인","F","60대","3"
"2017-03-01","회원-내국인","F","50대","12"
"2017-03-01","회원-내국인","F","40대","23"
"2017-03-01","회원-내국인","F","30대","64"
"2017-03-01","회원-내국인","F","20대","133"
"2017-02-28","회원-외국인관광객","M","40대","2"
"2017-02-28","회원-외국인관광객","M","20대","2"
"2017-02-28","회원-외국인관광객","F","40대","2"
"2017-02-28","회원-외국인관광객","F","20대","3"
"2017-02-28","회원-내국인","M","~10대","11"
"2017-02-28","회원-내국인","M","70대~","1"
"2017-02-28","회원-내국인","M","60대","1"
"2017-02-28","회원-내국인","M","50대","5"
"2017-02-28","회원-내국인","M","40대","27"
"2017-02-28","회원-내국인","M","30대","37"
"2017-02-28","회원-내국인","M","20대","128"
"2017-02-28","회원-내국인","F","~10대","16"
"2017-02-28","회원-내국인","F","70대~","2"
"2017-02-28","회원-내국인","F","60대","2"
"2017-02-28","회원-내국인","F","50대","2"
"2017-02-28","회원-내국인","F","40대","13"
"2017-02-28","회원-내국인","F","30대","36"
"2017-02-28","회원-내국인","F","20대","141"
"2017-02-27","회원-외국인관광객","M","40대","1"
"2017-02-27","회원-외국인관광객","M","20대","2"
"2017-02-27","회원-외국인관광객","F","30대","2"
"2017-02-27","회원-외국인관광객","F","20대","3"
"2017-02-27","회원-내국인","M","~10대","12"
"2017-02-27","회원-내국인","M","70대~","1"
"2017-02-27","회원-내국인","M","50대","11"
"2017-02-27","회원-내국인","M","40대","26"
"2017-02-27","회원-내국인","M","30대","38"
"2017-02-27","회원-내국인","M","20대","112"
"2017-02-27","회원-내국인","F","~10대","16"
"2017-02-27","회원-내국인","F","70대~","1"
"2017-02-27","회원-내국인","F","60대","3"
"2017-02-27","회원-내국인","F","50대","5"
"2017-02-27","회원-내국인","F","40대","21"
"2017-02-27","회원-내국인","F","30대","29"
"2017-02-27","회원-내국인","F","20대","106"
"2017-02-26","회원-외국인관광객","M","30대","4"
"2017-02-26","회원-외국인관광객","M","20대","3"
"2017-02-26","회원-외국인관광객","F","~10대","1"
"2017-02-26","회원-외국인관광객","F","40대","3"
"2017-02-26","회원-외국인관광객","F","30대","3"
"2017-02-26","회원-외국인관광객","F","20대","3"
"2017-02-26","회원-내국인","M","~10대","13"
"2017-02-26","회원-내국인","M","70대~","1"
"2017-02-26","회원-내국인","M","60대","2"
"2017-02-26","회원-내국인","M","50대","8"
"2017-02-26","회원-내국인","M","40대","51"
"2017-02-26","회원-내국인","M","30대","70"
"2017-02-26","회원-내국인","M","20대","115"
"2017-02-26","회원-내국인","F","~10대","24"
"2017-02-26","회원-내국인","F","70대~","1"
"2017-02-26","회원-내국인","F","50대","9"
"2017-02-26","회원-내국인","F","40대","25"
"2017-02-26","회원-내국인","F","30대","56"
"2017-02-26","회원-내국인","F","20대","156"
"2017-02-25","회원-외국인관광객","M","~10대","1"
"2017-02-25","회원-외국인관광객","M","20대","1"
"2017-02-25","회원-외국인관광객","F","70대~","1"
"2017-02-25","회원-외국인관광객","F","30대","1"
"2017-02-25","회원-외국인관광객","F","20대","1"
